isbn,average_rating,ratings_count,text_reviews_count
037380251X,4.1,6435,209
373802471,4.09,8633,452
373802447,4.11,8990,294
425201961,4.04,5594,213
373802420,4.14,3344,107
425208915,4.14,5499,248
425197492,4.21,7579,446
425192792,3.87,7847,439
425211061,3.73,3046,96
373802137,4.03,3971,141
1401210619,3.32,516,52
312339011,3.88,386,49
445405562,3.95,206,17
1560971169,4.06,6409,280
425215288,4.06,4475,196
345443586,4.04,27026,421
425217248,3.92,37989,785
345443608,4.07,28551,442
425207978,3.82,798,52
515140872,3.63,39849,868
786941227,3.43,2679,113
515136174,4.54,3320,36
1569709068,4.18,760,8
156970905X,4.21,609,6
1569709076,4.07,1540,31
679888098,4.03,17,6
345478169,4.06,32029,596
425205673,4.11,60937,959
515134473,4.08,58849,832
553816322,4.06,28152,404
425209067,4.13,59524,946
515136816,3.85,43475,731
515134457,4.05,55670,835
031235360X,3.96,1889,137
515133876,3.9,49695,998
1421505606,4.23,488,7
1421505622,4.24,489,4
1591164494,4.14,744,11
71391401,4.35,23,4
60788380,4.33,48049,1104
60788194,4.29,47773,1109
60572973,4.26,54083,1602
006057299X,4.29,60083,1213
60572965,4.04,99076,4091
006085409X,3.78,10630,309
60898720,4.39,0,0
515139750,3.79,41737,831
3442356911,4.01,22,0
425201376,4.12,64036,962
425201392,4.17,78062,1121
515131091,4.07,6006,111
425197549,4.02,115364,4037
3442358957,4.06,13,0
785127232,4.17,7302,250
140449140,3.94,136467,2013
465069347,3.94,1699,125
872206335,4.13,15657,227
60931361,3.41,870,67
872207366,3.94,500,41
226042758,4.04,519,32
140446168,4.04,174,10
140449280,4.08,1686,111
1933440171,4.34,594,9
193344018X,4.36,401,9
60667419,4.26,63,8
1933440198,4.33,315,7
192839659,4.12,684,50
440228166,3.87,13452,508
044023803X,4.15,19722,829
440228840,4.04,10944,390
440229405,4.03,9408,254
440237971,4.02,8039,177
520024273,4.37,614,29
1416532358,3.97,15225,544
446618675,4.04,20164,523
055329783X,3.55,2955,203
446600342,3.97,5861,230
553290851,3.63,2537,79
778321584,3.76,2647,143
553576003,3.62,1707,74
077832284X,3.66,1328,32
446616834,3.64,1822,90
446614165,3.56,2677,136
778324311,3.7,2155,142
044661291X,3.49,1705,95
446601853,3.94,6044,250
446604232,3.97,5852,342
553576011,3.56,2592,80
1551666723,3.62,1097,56
553571575,3.54,1828,58
9792234799,3.44,2268,49
553576054,3.51,2437,96
553295004,4.02,6114,195
553804081,3.45,2059,80
446612618,3.47,3667,164
553567683,3.74,3065,94
446603104,3.56,2882,116
446364290,3.58,2005,60
155166531X,3.78,2275,75
446533289,3.77,5805,298
1551666014,3.71,1764,69
446603082,3.59,2288,86
553576070,3.35,3122,144
553571583,3.54,53,6
077832026X,3.73,2149,87
553562746,3.62,2317,63
515068705,3.63,22,4
553576062,3.59,2973,138
517077744,4.21,343,5
1551667932,3.78,65,9
749932554,3.92,9295,478
743289358,3.92,9552,627
1551660954,3.66,18,2
385424701,4.29,949,39
3764501359,3.92,5,0
446616818,3.48,1560,57
553569694,3.45,92,11
1400001048,3.98,3,1
553218360,3.62,12,1
8401505534,3.94,32,8
3442354994,3.6,13,1
684867486,4.23,2311,151
140447571,3.55,75488,2716
486424650,3.85,311,18
312157118,3.55,97,5
1931859256,3.55,138,20
1599869950,3.55,138,18
1593083750,3.65,26,0
717802418,3.55,733,55
014303751X,3.55,251,13
670038164,3.78,1956,186
2264022442,3.76,17042,586
1840466723,3.58,53,9
041537846X,3.79,137,11
60520590,4.11,108,16
786169427,3.86,57,4
520240782,3.64,435,24
192835807,3.76,1239,54
1555974325,3.8,196,22
1581150377,3.56,39,5
822316412,3.81,138,18
295979259,3.72,275,22
465030505,3.93,2852,188
141187395,4.12,7029,255
929587782,3.76,3733,197
1566633222,4.33,16,2
014005958X,4.01,311,29
156663394X,4.29,7,2
1566631270,3.23,515,63
938497154,3.77,34,3
679601635,4.21,79,10
014118454X,3.92,197,23
375507159,3.73,70,12
767908201,3.83,170,25
1590175867,4.24,34,5
395419182,4.25,19,1
1400041988,3.9,13925,848
451527887,4,140529,2558
034547242X,4,140,22
078686334X,4.44,7,1
807066818,3.9,472,15
60652853,4.32,272,27
898709792,3.88,165,17
60727632,4.36,121,21
805420436,4.19,1634,134
006114004X,4.22,409,54
6280897,4.14,34681,1084
60761539,4.24,566,73
275991164,4.43,6,0
786174366,4.32,43,6
826411320,4.12,290,16
082641897X,4.07,285,20
4990327500,1.67,3,2
826477917,4.02,556,36
872201929,3.71,16700,353
140449337,4.23,76332,3206
9810549415,3.57,7,0
140192468,4.25,713,67
1416540261,4.04,1307,161
330250698,3.93,9,3
140191917,4.26,365,24
140191925,4,472,33
394718232,3.79,166,16
99490684,4.31,115,16
385722370,2.86,3504,490
385497091,3.44,1203,111
64405710,3.64,1510,100
963625527,4.25,278,22
1590302087,3.93,304,36
141183020,4.52,164,17
679422994,4.45,424,54
014017897X,4.16,1214,72
1400040213,4.44,166,13
140446044,4.24,10657,290
143036297,3.73,50,6
1888996285,3.96,69,3
374524920,4,209,19
1593072023,4.37,4831,63
1593072597,4.28,2596,56
9177129334,3,1,0
618446702,3.78,5330,353
887847447,3.48,2,0
618710310,3.76,3745,841
1414302681,4.32,217,2
1414305818,4.15,2855,114
842360611,3.98,4148,177
399153896,3.94,1144,108
842384111,4.24,1532,40
1569550344,4.67,6,1
312426119,4.33,6232,713
679721886,3.73,21189,1195
151012261,3.43,851,132
312939507,3.81,4037,143
975306626,4.38,971,65
679738568,4.04,8107,379
812474945,3.97,120383,5290
1400080371,3.77,1063,157
1400098041,3.99,2257,116
1400098238,3.86,920,32
1400098025,4.06,10385,152
325008086,3.5,8,2
1400071577,3.61,460,53
316926345,4,79045,3083
316917338,3.76,2421,132
316926604,3.99,765,57
082942122X,3.6,772,82
395511682,3.91,0,0
60677015,4.04,1363,151
691027498,4.04,44,5
744004292,4.04,73,5
014303748X,4.07,2598,164
014303460X,4.03,3393,194
142004456,4.03,3907,254
870700162,4.22,70,4
743471326,3.95,749,16
743426916,3.67,1224,18
067104155X,3.77,2120,68
743426924,3.93,1181,24
743471237,3.86,866,31
1594970009,3.84,20,2
744001056,3.81,31,4
8437604826,3.06,13,2
9580408556,3.74,34,2
1595322329,3.46,207,9
1740599241,4.05,736,20
810992590,4.11,260,32
1565840399,4.34,718,87
1933633107,3.59,705,191
151012113,3.74,191,47
345477146,4.33,2132,132
802132138,4.46,5018,69
883448246,4.37,1311,38
60955228,3.79,17894,837
521558727,3.84,126,7
809095041,3.66,601,106
140196099,3.48,263,26
330412442,4.07,38,1
743269837,4.06,3111,375
307237907,4.05,9097,205
521406773,3.96,1336,39
684849690,3.8,5221,299
739427113,4.06,1165,105
553299611,3.78,5317,291
1403356203,3.58,54,5
670034800,3.58,24513,916
767912241,3.62,30815,544
767912276,3.63,22864,445
767905202,3.45,87217,832
141011513,3.64,234,12
140295941,3.63,271,30
767912233,3.62,153,8
821778064,3.19,1153,92
767907809,3.72,226,31
2857044828,4.12,79,10
158005188X,4.43,42,5
140280499,4.07,6757,612
1400034299,3.8,5891,584
312181108,4,65013,5954
878052739,4.15,64,6
736909524,3.5,4,1
141430577X,4.11,3657,107
842361936,4.2,14475,194
618471162,4.07,9,0
618427694,2,1,1
192838059,3.91,5549,129
140432671,3.86,217,7
1840220600,4.38,96,6
449911721,3.78,4035,108
345477243,3.52,15040,1239
449911802,3.79,3403,159
345485599,3.66,20474,1140
449911896,3.6,2384,91
312333757,3.39,1072,90
1551521911,3.9,3833,166
1400034205,4.19,29486,2137
753821869,3.79,42,4
1853260215,3.74,564,48
451529790,3.37,56,8
563504072,4.37,61,1
446676489,4,4181,131
446675237,4.07,7032,58
688166253,3.76,218,27
312989385,3.86,7281,259
312990715,3.98,6321,80
312990693,3.72,9289,361
940450828,4.38,296,13
143037617,4.01,80104,2440
375761144,4.07,22294,953
192806947,3.96,156,20
141439963,3.99,38955,1044
193108209X,4.24,182,14
752858491,4.05,52976,702
312982518,3.8,9567,252
553271091,3.64,5141,160
446699071,4.01,4414,127
1593978863,3.95,5,1
752858637,3.88,12533,80
057121150X,3.56,2356,103
1572705647,3.75,13515,368
451199928,3.8,18590,770
517035804,4.39,116,6
451199936,3.7,239,15
451200187,3.85,18896,771
792737369,3.86,38,3
451201159,4.05,462,55
6499619,4.32,138,5
006074104X,4.06,16897,619
515141666,4.15,25065,576
1563054426,4.25,21265,480
006091646X,4.07,7368,185
553525638,3.94,34,3
99460173,3.72,19036,325
345434803,3.76,59191,710
8466302204,3.28,15886,405
345396936,3.85,18067,558
99471434,3.86,49367,661
99271494,3.89,28012,436
312941463,3.74,9285,404
031287751X,3.47,2150,85
006109398X,3.33,3646,189
312876629,3.74,6399,286
1573456632,3.87,1726,133
023112189X,3.96,4,0
425058190,3.47,24,4
765304740,3.76,84877,1989
765308401,4.01,2940,121
158297103X,3.9,3408,264
60545623,3.56,6669,668
60545615,4.04,9952,529
553575090,4.05,8028,289
736904891,4.27,80,14
553575104,4.1,10608,295
736904948,4.15,13,1
736908161,4,22,4
736913823,4.43,1488,77
1400065879,3.72,40,6
736910190,4.53,14,1
736911685,4.69,9,1
786718617,3.92,639,75
571205216,4.31,106,9
571201156,4.2,2373,63
231124279,4.25,27,0
60834005,4.05,88,12
1400054877,3.55,614,77
758207743,3.73,2164,70
141318309,3.96,98823,2552
451528565,3.94,340,33
141439653,3.94,104912,3811
019280149X,3.94,112,17
140620478,3.94,320,42
393092100,3.96,47,10
1591024501,4.35,1250,144
380813734,4.18,3351,147
534613039,3.46,27,1
043974685X,3.79,2042,59
439744660,3.82,2364,67
439746841,3.83,2267,82
439746868,3.86,2263,82
043973861X,3.84,4334,319
618056734,4.02,9377,189
500277591,4.42,1417,149
684839296,3.91,3373,293
451530306,3.69,15840,462
345452887,4.04,13592,897
743487745,4.07,348,67
899664598,4.03,15,0
764228498,4.19,10835,311
451530179,4.13,37531,2201
688172172,4.26,15190,532
1579652522,4.18,631,23
195172418,3.9,753,111
1904920357,4.15,209,29
446670782,3.93,35,4
811213765,4.3,616,36
811200914,4.32,236,23
807062138,4.34,114,8
337901706X,4.06,2,0
691017387,4.38,19,2
061861169X,4.3,88,13
061847790X,3.62,55,7
425198731,3.77,31942,732
486270610,4.15,4616,133
553150324,4.01,215,16
140817786,3.84,9,0
1844164039,3.97,1691,67
1593076193,3.88,325,12
1844164160,3.77,790,37
141311355,4.01,1251,91
142407917,4,344,22
140382976,4.03,1073,32
375724702,4.14,2128,115
192840746,3.83,892,33
771014171,3.93,275,26
143039504,4.55,425,39
521498678,4.09,320,21
075821037X,3.37,1745,229
143035169,3.85,2279,173
1840220554,4.55,924,28
141439688,4.14,5236,544
1565120558,3.89,991,88
553578170,3.86,1999,112
1590172191,4.25,169,13
1400092965,3.83,141,17
047119705X,4.17,344,28
9681317084,3.9,90,7
067972205X,3.78,462,44
9875801445,4.32,66,4
3150071232,4.11,103,4
231138768,4.17,50,1
394704371,4.05,7931,132
671739166,4.12,10553,550
199264791,4.15,51,3
1405161604,3.43,1135,37
812695739,3.87,754,38
812694333,3.47,2039,135
764551531,3.65,532,47
156717204,3.74,33697,402
812694554,4.48,11422,78
534543642,3.94,97,7
826468950,4.1,20,4
631186271,4.04,71,7
812695836,4.05,1774,35
812696115,3.68,72,9
140447806,3.98,8318,373
019514581X,4.08,435,14
812696018,3.7,196,18
226066665,3.89,439,17
019929609X,4.11,767,44
691019584,4.13,148,7
203506413,3.84,830,70
789430746,3.92,58,8
465056741,4.07,1145,56
521654084,4.1,288,3
872204200,3.71,24689,326
872207803,3.99,341,21
495128449,3.78,9,0
226777103,4.17,441,27
674013735,4.19,400,42
803272715,4.05,54,5
812694090,3.5,914,50
130422533,2.75,4,1
184046576X,3.56,241,21
081269502X,3.91,1947,71
415267633,3.8,348,23
198752725,3.98,260,20
812694538,3.75,293,9
898702623,4.3,437,52
136626289,3.68,180,11
140448152,4.09,2088,44
198782748,4,594,17
812695313,4.06,2519,85
415356296,3.89,337,26
195325923,4.25,19,1
875428320,4.1,1245,28
031601334X,3.39,501,84
198752121,3.89,14,3
451528301,3.74,95,11
691020167,4.01,2815,48
618251324,3.87,53,2
60838639,3.87,2539,331
596009410,3.79,96,6
078511677X,4.19,10769,282
744001404,4.29,388,10
078512019X,3.7,1409,28
785115315,4.17,24262,557
374131945,3.8,189,40
785117598,4.24,8900,241
1569319499,3.96,3138,68
1569319502,4.03,1092,10
9861146091,4.5,9,1
9861146148,4.58,5,0
9861156534,4.6,3,0
9861146121,4.55,5,0
9861156526,4.57,4,0
986114613X,4.56,6,0
9861146105,4.52,5,0
9861146156,4.57,5,0
158134449X,4.46,138,19
240805410,3.83,5,0
1853264172,4.01,1564,25
670000965,4.03,85,8
141180307,3.68,199,12
140186573,4.01,62,3
375753737,3.63,39333,1250
521294304,3.49,27,1
015603154X,3.49,2953,230
195098315,4.12,3907,208
019512121X,3.97,204,33
195023668,4.06,17,1
231121911,3.38,172,10
449910830,3.57,2149,256
385721870,3.81,1389,123
1400033179,3.9,696,49
373771665,4.1,10067,789
99474468,3.88,5927,458
99476339,3.86,4457,330
373836082,4.11,10231,636
99474425,3.68,9272,861
99476355,3.81,5030,406
99474395,4.02,5550,478
99474387,4.04,7204,460
373835493,3.87,3716,270
99283220,3.92,147,22
3548601316,3.92,39,2
755321367,3.53,132,15
1933397497,3.51,772,99
747267197,3.99,301,24
755321383,3.42,104,11
1570671044,4.38,5166,429
1570671818,3.89,59,4
380731223,3.92,2419,102
380731150,3.87,2233,109
380731959,4.05,12389,364
786710659,3.91,161,9
1933615036,4.14,35,4
936184922,4.57,37,1
936184728,4.69,26,0
964017938,4.53,15,1
6511775,2.94,65,12
375806156,3.85,6361,209
1421506742,4.38,1598,22
1591164591,4.09,891,13
1580070914,3,6,0
486256073,3.46,11,1
843945192,4.31,16,0
9875661708,3.7,47,2
373713010,3.6,40,2
804119430,3.88,4583,328
316182540,3.96,301784,6170
380784912,3.79,228,25
345476999,4.02,27697,1190
345476980,4.12,46863,1157
037377172X,3.99,249,20
553815024,4.13,33678,1099
034545894X,4.17,36595,1205
671553046,3.99,11151,352
1400062454,3.91,4568,350
465069908,3.98,5891,192
345346297,4.18,15444,475
1593074069,3.97,1848,66
395877431,4.03,686,64
822953315,4.33,9,0
743202414,4.35,5040,590
875526020,4.05,534,50
1595328408,4.3,785,13
679887431,3.87,745,28
1595328416,4.26,762,13
415926300,3.88,5,0
765315084,3.53,358,63
99493675,3.78,96,17
1571458689,3.57,7,1
553285556,3.36,406,5
2723431029,4.1,18,5
034549279X,4.04,686,8
345492803,4.09,609,3
345492781,3.92,1875,37
345492811,4.07,467,2
765804719,4.54,96,9
60723513,3.79,11224,1249
1932442529,3.81,305,8
142004820,4.05,3040,200
785121943,3.75,697,43
155652398X,4.07,491,29
312423799,4.03,77100,3112
936197447,4.29,792,138
849531178X,4.08,43,5
743485041,3.83,1604,146
074348505X,3.8,692,89
141016701,3.8,22,4
1904271065,3.8,262,21
8838461139,3.98,83,5
393979318,3.83,89,11
714541109,3.92,12,1
032118274X,3.85,58,2
451217411,3.6,6969,173
99297701,3.76,71712,2120
434009059,4.42,808,29
553588257,3.86,53394,1527
425203891,3.84,30539,453
425192032,4.06,49312,1644
553582909,3.76,17062,358
517064871,4.24,3336,24
425136981,3.78,9553,167
425195481,3.9,30574,519
553579754,4,31462,833
425147517,3.95,24594,239
425210758,3.76,22577,448
425181103,3.94,61123,1047
553584480,3.71,18747,559
425099334,3.9,19637,228
553582917,4.04,65221,2345
553804812,3.82,29967,1317
425153975,3.88,16242,298
451205421,3.95,32385,581
747236380,3.83,15666,209
425214591,3.82,17016,364
312867573,3.73,202,14
140007598X,3.99,1541,131
321272501,4.31,91,10
385722141,4.38,852,62
385720858,4.35,456,27
739312642,4.5,476,9
385339704,4,340714,1942
316154970,4.34,2023,83
316614564,4.49,2026,27
044661162X,3.96,26998,828
1853261408,3.96,117,11
425213102,3.83,13896,537
393050572,3.94,421,70
671722875,4.25,701,41
425196992,3.87,12212,367
375509178,4.01,111,13
300085060,4.25,104,6
674637127,4.3,613,25
553804324,4.16,26891,1501
553584537,3.96,44349,1850
553578685,4.16,24599,518
393320030,4.11,2316,204
679734031,4,5019,408
811216373,3.88,843,61
393312879,3.82,49,8
878054898,4,0,0
1593080646,4.36,66382,109
1883011388,4.41,170,13
805208739,4.35,168,12
805208860,3.95,529,37
1593081804,4.03,132,19
684194260,4.03,61,6
671684027,3.72,1399,49
851703682,3.89,475,23
679772553,3.87,281,18
679410430,3.89,1965,295
141186186,4.09,282,37
486431681,4.05,28153,1372
1557131775,3.74,47,7
285647873,3.96,696,25
141180676,3.9,5833,255
1931243190,3.77,129,8
970312555,3.6,86,8
671519166,3.76,149,2
762427329,4.2,4151,33
847827372,4.32,661,20
425165582,4.18,22863,491
60933151,4.03,8829,157
006093316X,4.05,25955,518
60596384,4.2,12118,292
61094153,4.42,2583,30
6482643,3.75,3942,106
743417348,3.96,6294,111
819564524,4.09,941,49
037575718X,3.86,29586,981
393927873,3.86,44,5
553527401,4,662,23
671046179,3.92,6221,155
074352005X,3.69,2824,140
8401474728,3.6,336,37
451821289,3.64,3551,33
425134350,4.14,170797,984
765300354,3.92,339,25
446390577,4.17,3162,28
451213599,3.93,1430,42
831727527,3.51,117178,2678
743267532,3.83,4321,164
8408042432,4.13,12,1
8497594290,4,79,11
8427011504,3.78,91,22
786890436,3.67,7852,352
679740139,3.7,339,21
394299035,3.77,801,44
067077605X,4.07,3231,72
609810871,3.88,353,29
1929068034,4.17,146,13
517412942,4.26,66,6
1558614982,4.07,2466,107
3499137305,3.96,46,4
374500525,4.16,37,4
812974417,3.88,24866,1608
870540386,4.44,486,20
345329457,4.25,21719,491
843943998,4.45,22,2
7127774,4.44,29,5
679413359,3.84,184,21
24277800,3.84,19,2
1904633382,3.86,64,8
1590171454,4.04,532,57
753453215,3.86,8,3
425199320,3.94,15118,318
140440461,4.02,369,33
192835025,4.07,177,10
140441050,3.95,11566,222
764804944,4.49,29,2
140440224,3.49,1050,74
393925870,3.95,1149,41
310249872,5,1,1
1598184547,3.78,17325,421
786714956,3.63,28,4
553213970,3.86,107189,2510
237526883,3.76,563,32
812972120,4.11,30022,948
1589630947,3.64,1752,40
1885586426,4,3,1
1410103277,3.59,199,9
451529774,3.93,156,17
812968565,3.93,778,35
812966422,4.11,114,14
1410102157,3.99,1956,39
307276783,3.69,551,78
307338460,3.68,3015,347
340824468,3.54,117,16
155874374X,3.99,265,26
684856271,3.7,113,22
684825104,4,253,16
743418727,3.95,213,33
140085300,3.56,1418,55
140139974,3.58,2015,105
156025114X,3.86,193,10
670831743,3.63,226,3
60775858,4.28,276426,4975
61125938,3.57,198,22
1594862958,3.71,5034,305
743291352,3.11,199,28
345412818,3.51,189,9
141314575,4.09,2630,258
896087646,4.17,190,20
140121195X,3.43,122,12
895941414,4.49,12105,568
679742581,3.9,9317,700
739322796,3.63,108,21
806133635,4.41,67,7
141013958,3.8,140,8
689036914,4.02,2167,30
1557091625,3.86,8279,179
1557091552,3.99,53304,2118
1557092648,3.89,4920,95
155709263X,3.89,4249,89
1851682341,4.08,412,42
812975294,4.01,14233,914
712678867,4.17,2979,163
821775898,4.05,6783,562
823084507,3.67,368,36
1585678139,3.67,31,7
895872730,3.71,7,1
037575797X,3.94,324,40
140436995,3.96,1509,30
192834916,3.96,9,0
743480716,4.09,2031,79
1400049512,3.95,1112,70
60906820,4.22,746,34
439681367,3.96,840,23
1569716188,3.35,83,6
743480724,3.91,548,26
345483197,2.89,541,100
375823611,4.09,33,2
156632772,3.76,6782,309
60925817,3.86,649,56
225315086X,4.36,152,11
679434046,3.04,767,31
521532485,3.77,89,6
1903436338,3.77,501,43
521297656,3.77,27,3
684854759,3.82,2738,218
068484611X,3.86,259,34
316182745,3.48,10136,978
393978192,3.81,582,30
786928573,3.65,1365,16
1559362103,3.56,1422,76
1903436605,3.94,2820,76
1586634046,3.96,19,2
521532477,3.94,144,10
2266075187,3.92,13,2
2869595948,4.24,6,1
822007355,3.76,21,4
140444300,4.17,3873,459
691102570,3.94,219,24
313324522,4.01,64,9
300101058,4.02,822,58
521532523,4.02,149,13
019832149X,3.74,237,18
1580495788,3.74,223,20
521532531,3.74,273,10
764585746,3.74,65,3
1586633589,3.91,52,8
1903436915,3.74,219,13
222109249X,3.74,2,0
679767398,3.87,3778,457
465007805,4.1,526,63
553157272,3.46,318,6
91906814,4.19,1842,104
749307846,4.19,210,21
743272773,3.96,428,44
393324869,4.03,5719,484
938045555,4,908,63
385334303,3.95,6724,325
1932361278,3.38,413,53
60899220,4.07,183882,9427
231138709,4.09,1359,48
785263713,3.92,23657,692
681403225,4.58,433,34
155704676X,3.9,155,18
708823602,4.35,188,24
767921968,4.02,8606,670
349117624,3.66,10771,921
679721819,4.17,8922,559
312422733,3.91,488,66
193336856X,3.92,134,32
810114682,4.17,170,22
1400033721,4.18,15096,452
758210183,3.85,10361,531
758202954,3.91,12503,532
758201559,3.92,11633,554
1575667215,3.85,14668,881
758215045,3.87,12820,637
006056668X,3.75,35450,1953
758206828,3.75,11510,691
758213506,3.71,31829,1971
1575667223,3.87,13669,694
082724231X,3.77,115,21
60799900,4.06,480,28
71359168,4.04,126,9
887306667,4.05,13851,462
452267641,3.82,40,5
60590297,3.83,42028,2416
60735414,3.94,52843,1868
60735449,3.8,27534,1247
60590270,4.07,90947,5477
60735422,3.83,37206,1353
60735457,3.87,29113,1203
140140824,3.94,2,1
039306106X,4.37,1299,71
961472820,4.08,1789,30
1401207553,3.92,786,95
393328600,3.74,1109,134
1569719608,4.31,42,2
345461533,4.33,3697,83
159307543X,3.31,130,16
1568821816,4.45,7011,39
141187069,4.22,809,74
1568821867,3.71,41,1
1568821808,3.63,27,2
1568821441,3.92,65,1
1568821875,3.86,18,0
1568821409,4.12,38,0
1568821484,4.45,34,1
1568821743,3.9,63,2
1568821174,3.67,45,4
076072850X,3.88,142879,3087
312199430,3.88,100949,7615
143038826,3.83,4473,232
205313426,4.19,53669,2526
014062063X,3.99,1683,120
1416520384,3.59,2000,238
321399536,3.79,230,28
486295680,4.02,469,40
130977691,3.9,72,6
688001297,3.95,353,43
1887368795,4.32,185,11
312878273,4.09,6502,272
765311712,3.25,527,60
727860992,3.79,29779,1488
765311402,3.69,150,14
765308371,3.48,423,44
312878265,4.04,1824,71
765308703,3.95,9298,830
1932382720,4.5,8,0
1887368884,4.02,42,3
375724931,3.77,1800,168
1581950063,3.88,356,28
375702067,3.81,419,26
99422174,3.77,49,9
99428164,3.71,1252,122
140389660,3.91,26776,1630
765344726,3.13,2157,288
6751156,4.45,507,31
1873448031,3,1,0
613996984,4.37,35,1
155652532X,4.19,25552,1637
689718764,4.03,261,19
618313664,3.24,126,16
152057080,3.72,325,104
316693251,4.04,795,79
446613363,4.07,62523,1674
70488207,3.86,307,28
778322998,3.5,2427,208
316155608,4.15,80643,2270
613608704,4.08,24,4
312304463,3.95,323,63
375714332,3.92,204,26
312424930,3.94,3080,287
037550804X,3.92,32,9
9706519246,3.76,112,18
3546003306,3.76,1,0
802850898,4.2,0,0
1584793821,3.67,3,1
385338694,3.83,235032,6613
373250746,3.63,12765,185
440241901,3.84,333613,9326
312932812,3.78,15184,445
312932804,3.94,28903,918
312932782,3.92,16644,665
037377138X,3.8,17677,872
1551668653,3.71,12528,596
155166951X,3.64,5707,243
373772513,3.77,13317,697
031294098X,3.48,3252,233
9500426544,3.92,18,1
3442448964,3.94,15,1
1933771178,3.55,926,140
849561863X,3.72,4,0
60096683,3.54,2729,105
1858689104,3.44,9,0
722539010,3.89,9,2
60988258,3.53,5826,207
3442454085,3.54,0,0
034911899X,3.68,34,3
1573227161,4.03,6206,599
446358584,3.85,4874,154
446679097,4.19,26514,1008
446674826,4.17,8296,275
446679089,4.03,36285,1662
751531243,3.67,49,6
446611913,4.02,14537,702
3548253814,3.85,2,1
751531200,3.85,28,1
375701478,4.1,5382,224
1852428082,4.17,3158,252
756403162,4.14,8188,139
451404750,3.87,981,106
743411471,3.44,41,3
1842991248,3.39,23,6
152956026,3.7,642,80
977880435,4.47,499,11
1930699891,3.77,66,7
714531162,3.25,50,3
521220238,4.36,12,2
752864777,3.9,44,6
810936844,4,29,2
679767304,4.28,2738,135
879239484,4.33,351,45
1400030773,4.16,870,74
375509321,3.69,10534,1578
262693194,3.21,13,1
316014532,3.66,15106,1558
873527364,3.75,8,0
618485228,3.99,213178,10160
787976288,3.59,34,4
609801406,3.96,1630,84
393311392,4.09,721,17
674891996,3.92,321,19
1400051533,3.63,397,29
393308197,4.11,5726,75
039330857X,4.15,2608,55
393311031,4.1,1730,43
393064980,4.25,363,29
684846314,4.16,1080,112
1572307021,3.31,4,0
99456451,3.99,2956,242
688033555,4.12,24,1
743286987,3.93,256,28
525945075,3.95,12,3
618436634,3.91,110,33
393326713,3.6,3272,229
743266862,2.4,5415,577
486450066,3.98,185,14
1400041279,4.15,513,34
231054750,4.14,26,1
131730363,3.8,12,1
486449823,4.25,4,1
131198777,4.21,1,0
763626295,4.09,177,19
1857151992,4.06,13,3
517266555,4.09,39365,824
689877994,4.39,581,37
521598222,4.07,9,3
198321473,4.07,37,5
393974995,4.11,35549,680
300119941,4.11,227,23
375759344,4.21,3124,74
670032565,4.24,145740,3382
224036408,3.72,75,7
689807015,3.49,63,9
689851901,3.47,104,21
745635326,3.93,175,6
631198199,4,28,2
745628478,3.93,6,0
1853754153,3.88,58,8
312997833,3.72,33,5
312970749,3.35,23,4
810935937,3.85,0,0
131551132,4,6,0
131935070,3.85,38,3
1931414165,4.44,37,6
805069372,3.88,383,47
140192077,4.19,126,12
892811455,4.28,330,16
140193359,4.19,42,7
312151225,4.19,23,3
1932382607,4.08,13,0
1593074743,3.87,367,23
762104201,4.23,420,37
895772493,4.38,13,0
762100737,4.58,12,3
4091263917,3.97,6,0
896892026,4.09,5,0
60936193,3.72,785,126
078684907X,4.03,66017,4284
1416918086,3.55,5421,360
743292642,3.85,4644,672
805072454,4.08,213538,5609
812539370,4.31,2326,93
61131245,4.06,6899,327
006447268X,4.21,13864,391
64473546,3.66,2122,123
307265781,3.61,11498,1016
1902602684,3.97,664,82
99498588,3.64,2155,59
99498634,3.6,957,53
440122090,3.8,9434,455
99498669,3.91,10463,290
385335105,3.53,356,30
752876872,3.93,17624,670
752876813,3.91,18720,386
394863658,3.81,30,4
786222727,4.47,147,13
375826890,4.14,5,0
375824049,3.8,0,0
679890548,4.06,82,12
375813683,3.99,1844,70
375826882,4.12,12,2
8484451143,4.38,6,0
300116187,4.55,51,6
034548357X,4,219,25
156032597,3.5,217,37
671024817,3.71,545,40
1421500914,4.41,847,40
1421500906,4.41,1696,86
1585100374,3.97,57,3
226307654,4.14,32,6
375701168,4.08,7825,314
872207293,3.8,102,8
679409963,4.08,88,14
679761640,4.03,4596,441
446520594,4.16,24345,1914
679760229,3.65,1060,90
375724745,3.69,3825,272
679761071,3.85,1291,86
4770016050,3.8,972,74
679757910,3.67,137,14
918172020,4.09,6674,480
2070401677,3.8,29,2
552152978,4.29,83353,1758
552133256,3.49,9019,265
60094931,4.07,5761,191
552146080,4.06,1640,19
413772195,4.15,21339,176
552146730,4,5517,143
91898242,3.94,3601,95
60541873,3.72,9778,317
1857237250,3.99,2226,19
038560937X,4.11,9116,294
613572173,4.33,67,2
006001234X,4.05,29309,952
739403451,4.21,1585,24
60013133,4.38,969,114
057506885X,4.17,830,83
60094966,3.92,7464,176
785110593,3.97,400,17
071484330X,4.72,102,6
312291450,4,13622,731
080652569X,4,997,117
425110427,4.07,8870,131
451454073,3.52,185,8
399153691,3.91,10987,332
1590525086,4.13,4088,290
142402249,3.97,5279,489
425188930,3.82,15857,350
