author_id,name
2406,Mary Louise Gill
2407,David Gallop
2408,Jeffrey Mitscherling
2409,Richard D. McKiharan Jr.
2410,Andrew S. Becker
2411,Mark Reuter
2412,M.J. Levett
2413,Paul        Ryan
2414,Christopher Biffle
2415,Jenny Nimmo
2416,Gertrude Chandler Warner
2417,Marcel Proust
2418,C.K. Scott Moncrieff
2419,Terence Kilmartin
2420,D.J. Enright
2421,Miroslav Volf
2422,Eduardo Galeano
2423,Cedric Belfrage
2424,Mark Schafer
2425,Jack Frost
2426,William Stacy Johnson
2427,Linda Lael Miller
2428,John O Donohue
2429,Mark Behr
2430,Claudia Conde
2431,Julia Briggs
2432,Marjane Satrapi
2433,Mattias Ripa
2434,Anjali Singh
2435,Dave Barry
2436,Ridley Pearson
2437,Greg Call
2438,Julie Garwood
2439,Robert Jordan
2440,David Horowitz
2441,Richard Poe
2442,Michelle Sagara
2443,Michelle Sagara West
2444,Robert A. Johnson
2445,Jun ichirō Tanizaki
2446,Thomas J. Harper
2447,Elisabeth Elliot
2448,Christine Feehan
2449,Alfred Birnbaum
2450,Jay Rubin
2451,David     Payne
2452,Nikolaus Hansen
2453,Pociao
2454,Roberto de Hollanda
2455,Walter Hartmann
2456,Lee Stringer
2457,Ivan Chermayeff
2458,Dave McKean
2459,Leo Dillon
2460,Diane Dillon
2461,Dave Gibbons
2462,Richard Corben
2463,Mike Mignola
2464,Sam Weller
2465,Richard H. Rovere
2466,Italo Calvino
2467,Peter Washington
2468,Erica Jong
2469,Jessica Hagedorn
2470,Stephen Kinzer
2471,Thomas Fahy
2472,Milan Kundera
2473,Michael Henry Heim
2474,Joy Kogawa
2475,Barack Obama
2476,Jon Halliday
2477,Mao Zedong
2478,Peter Hessler
2479,Peg Kerr
2480,D.H. Lawrence
2481,Robin Norwood
2482,Susan Forward
2483,Joan Torres
2484,Jonathan Lethem
2485,Kenneth Robeson
2486,Lester Dent
2487,Terry Tempest Williams
2488,T.H. Watkins
2489,Albert Marrin
2490,C.B. Mordan
2491,James Clavell
2492,"John ""Red"" Shea"
2493,Mark Wahlberg
2494,Ben Katchor
2495,Ellen Archer
2496,Patrick Lawlor
2497,Åsne Seierstad
2498,Ingrid Christopherson
2499,Fatemeh Keshavarz
2500,Joseph E. Stiglitz
2501,Curtis Sittenfeld
2502,Richard Maltby
2503,Melvyn Bragg
2504,Denis Johnson
2505,Bob Colacello
2506,James C.    Simmons
2507,Marie Rudisill
2508,Rudolph R. Windsor
2509,El Hagahn
2510,Kira Salak
2511,Ian Buruma
2512,Gertrude the Great
2513,Gertrud Jaron Lewis
2514,Ursula Gräfe
2515,Kōbō Abe
2516,E. Dale Saunders
2517,Juliet Winters Carpenter
2518,Max Frisch
2519,Bernd Matzkowski
2520,Hazel E. Barnes
2521,Mary Warnock
2522,Richard Eyre
2523,Sten Nadolny
2524,C.D. Payne
2525,Deborah Spungen
2526,Alex Cox
2527,Abbe Wool
2528,James D. Bradley
2529,Ron Powers
2530,Michael R. French
2531,Philip Pullman
2532,Antonia Fraser
2533,Alison Weir
2534,J. Keith Cheetham
2535,Tad Williams
2536,Jenny Wormald
2537,John Guy
2538,Carolly Erickson
2539,Robert Hutchinson
2540,Margaret George
2541,Margaret Hodges
2542,Trina Schart Hyman
2543,Gene Wilder
2544,Nora Bierich
2545,Kyle Freeman
2546,Sigrid Nunez
2547,Helen Fisher
2548,Mary Jane Maffini
2549,Stephen Colbert
2550,Paul Dinello
2551,Joe Mantello
2552,Wisława Szymborska
2553,Stanisław Barańczak
2554,Clare Cavanagh
2555,Magnus J. Kruyski
2556,Joanna Trzeciak
2557,Czesław Miłosz
2558,Charlotte Brontë
2559,Michael Mason
2560,M.M. Kaye
2561,Paul Farmer
2562,Amartya Sen
2563,Fritjof Capra
2564,Edward T. Haslam
2565,Jim Marrs
2566,Mark S. Smith
2567,Patrick D. Miller
2568,Joan Dayan
2569,Colin Dayan
2570,Ted Steinberg
2571,Christopher Partridge
2572,Jim  Powell
2573,Larry McMurtry
2574,Karen Rizzo
2575,Julie Andrews Edwards
2576,Emma Walton Hamilton
2577,Tony Walton
2578,Ruby Randig
2579,Johanna Westerman
2580,Giles Andreae
2581,Guy Parker-Rees
2582,Hugh Laurie
2583,Marina Belozerskaya
2584,David A. Ufer
2585,Kirsten Carlson
2586,Wilson Rawls
2587,Rafe Martin
2588,Borden Deal
2589,Kemp P. Battle
2590,Robert Bethke
2591,Harold Courlander
2592,Nicholasa Mohr
2593,Dick Perry
2594,John R. Erickson
2595,Marc Platt
2596,Andrew    Hunt
2597,Andrew Cartmel
2598,Greg Behrendt
2599,Liz Tuccillo
2600,Michaela Muntean
2601,Pascal Lemaître
2602,Beth Hensperger
2603,Julie Kaufmann
2604,Martine Agassi
2605,Marieka Heinlen
2606,Sarah Susanka
2607,Kira Obolensky
2608,Rachel Lichtenstein
2609,Iain Sinclair
2610,Fiona McAuslan
2611,Matthew  Norman
2612,Richard Gott
2613,Nancy Osa
2614,Stephen Coonts
2615,Kim Edwards
2616,Joyce Johnson
2617,Paul Pitchford
2618,Rebecca  Wood
2619,Eugene Linden
2620,Margaret  Rose
2621,Heather Rose Jones
2622,Geoffrey Brock
2623,Girolamo De Michele
2624,Alastair McEwen
2625,Agnolo di Cosimo Bronzino
2626,R.C.S. Libri
2627,John Radziewicz
2628,Hugh Bredin
2629,Candida Höfer
2630,Thomas Cleary
2631,Pulat Otkan
2632,Giray Fidan
2633,Ralph D. Sawyer
2634,Declan Kiberd
2635,Pierdomenico Baccalario
2636,Iacopo Bruno
2637,Leah D. Janeczko
2638,Shelley Klein
2639,Barbara T. Cooper
2640,Michael Page
2641,Keith Wren
2642,King Arthur Flour
2643,Frank Portman
2644,George R.R. Martin
2645,ZBS Foundation
2646,Bettina Blanch Tyroller
2647,John  Glover
2648,Ana Juan
2649,John Cullum
2650,Becky Ann Baker
2651,Íñigo Jáuregui
2652,Peter Gerety
2653,Arliss Howard
2654,Campbell Scott
2655,George Beahm
2656,Brian James Freeman
2657,Bev Vincent
2658,Glenn Chadbourne
2659,Peter Straub
2660,Stanley Wiater
2661,Hank Wagner
2662,María Mir
2663,Marie Milpois
2664,Sam Walton
2665,John Huey
2666,Barry Schwartz
2667,Robert D. Kaplan
2668,Andreas J. Köstenberger
2669,Peter T. O Brien
2670,Roger Lowenstein
2671,Francine Pascal
2672,Molly Mia Stewart
2673,Ying-Hwa Hu
2674,Kate McMullan
2675,Janet Allison Brown
2676,R.W. Alley
2677,Rudyard Kipling
2678,Jeffrey Meyers
2679,George Gladir
2680,John L. Goldwater
2681,Steve Geppi
2682,Michael I. Silberkleit
2683,Walker Percy
2684,Gregory Maguire
2685,Douglas Smith
2686,Christopher M. Andrew
2687,Vasili Mitrokhin
2688,John Terra
2689,Stephen Clarke
2690,Geneviève
2691,Michael    Heath
2692,Cassandra Campbell
2693,Edward Shenton
2694,Michael S. Reynolds
2695,Leonardo Padura
2696,John King
2697,William M. White
2698,Bernice Kert
2699,Amanda Hemingway
2700,John Slattery
2701,Bernard DeVoto
2702,Lynn Stegner
2703,E.B. White
2704,Dorothy Lobrano Guth
2705,Martha White
2706,Roger Angell
2707,Barbara Cohen
2708,Judith Stonehill
2709,Jon Lee Anderson
2710,José Hernández
2711,Leena Nivala
2712,Caroline Preston
2713,Allan C. Weisbecker
2714,Solomon Jones
2715,Steve Martin
2716,Anita Thompson
2717,Douglas Brinkley
2718,Walter Isaacson
2719,Evan Thomas
2720,Anne Lamott
2721,Cecelia Ahern
2722,Patricia Scanlan
2723,Gemma O Connor
2724,Sarah Webb
2725,Morag Prunty
2726,Cathy Kelly
2727,Colette Caddle
2728,Marita Conlon-McKenna
2729,Martina Devlin
2730,Clare Dowling
2731,Catherine Foley
2732,Aine Greaney
2733,Suzanne Higgins
2734,Rosaleen Linehan
2735,Joan O Neill
2736,Julie Parsons
2737,Deirdre Purcell
2738,Martina Reilly
2739,Mary Ryan
2740,Annie Sparrow
2741,Una Brankin
2742,Jerry Ahern
2743,Chris Gardner
2744,Jodi Picoult
2745,Charles Frazier
2746,Hanshan
2747,Red Pine
2748,John Blofeld
2749,Susan    Lewis
2750,Billy Crystal
2751,Elizabeth Sayles
2752,Dick Schaap
2753,Phillip Margolin
2754,Timothy Truman
2755,Rick Leonardi
2756,Tom Raney
2757,Al Rio
2758,Janos Farkas
2759,James Axler
2760,Matt Keefe
2761,William Faulkner
2762,Noel Polk
2763,Joseph Blotner
2764,Katherine Neville
2765,Louise Bates Ames
2766,Frances L. Ilg
2767,Carol C. Haber
2768,Betty David
2769,Henepola Gunaratana
2770,Eliot Asinof
2771,Stephen Jay Gould
2772,Leonor Tejada Conde-Pelayo
2773,Harry Levin
2774,Jeri Johnson
2775,Thiên Lương
2776,Stevie Davies
2777,Richard J. Dunn
2778,Jane E. Gerver
2779,Bill Dodge
2780,Arturo Pérez-Reverte
2781,John Bowen
2782,Sonia Soto
2783,Anaïs Nin
2784,Gunther Stuhlmann
2785,Val Telberg
2786,Bart King
2787,Chris Sabatino
2788,Clint Willis
2789,Jason Hook
2790,Carmelina Payá
2791,Antonio Samons
2792,J. Maarten Troost
2793,Jim Trelease
2794,David K. Shipler
2795,Christie Ridgway
2796,Peter J. D Adamo
2797,Catherine Whitney
2798,Isaac Asimov
2799,Robert A. Greenberg
2800,C.S. Lewis
2801,Kenneth Branagh
2802,Pauline Baynes
2803,Kathleen Norris
2804,Shifra Horn
2805,Dalya Bilu
2806,Pansy
2807,Isabella MacDonald Alden
2808,Elie Wiesel
2809,Robert McAfee Brown
2810,Matthew Fox
2811,Edward J. Larson
2812,Brian Troxell
2813,Frances Frenaye
2814,Stephen Becker
2815,Anne Borchardt
2816,Margo Maine
2817,Craig  Johnson
2818,Craig L. Johnson
2819,Connie Mason
2820,Dan B. Allender
2821,Julia Alvarez
2822,Bruce Edward Walker
2823,Ken Kesey
2824,Iris Murdoch
2825,Mary Kinzie
2826,George Steiner
2827,Peter J. Conradi
2828,Peter Reed
2829,Susan Howatch
2830,Mary McCarthy
2831,Susan Cooper
2832,Donald Devenish Walsh
2833,Mercer Mayer
2834,A.S. Byatt
2835,Stephen Tapscott
2836,Scott Leonard
2837,Megan McMorris
2838,Barbara W. Tuchman
2839,Robert K. Massie
2840,Sinclair Lewis
2841,Michael R.  Meyer
2842,Brooke Allen
2843,Richard R. Lingeman
2844,Arthur Edward Waite
2845,Jan Frank
2846,Stasi Eldredge
2847,Gary Smalley
2848,Raymond Carver
2849,Robert Altman
2850,Luann Walther
2851,Philip Gourevitch
2852,The Paris Review
2853,Rebecca West
2854,Elizabeth Bishop
2855,Robert Gottlieb
2856,Richard Price
2857,Billy Wilder
2858,Jack Gilbert
2859,T.S. Eliot
2860,James M. Cain
2861,Paul Hendrickson
2862,Marion Post Wolcott
2863,Alice Walker
2864,Melody Carlson
2865,Chaim Potok
2866,Jean-Daniel Brèque
2867,Patricia Schultz
2868,Robert R. McCammon
2869,William Olivier Desmond
2870,Maria Teresa Marenco
2871,Michele Wrightson
2872,Verónica Canales
2873,Lois H. Gresh
2874,Robert E. Weinberg
2875,Josh Hamilton
2876,Gregorio Vlastelica
2877,Eduardo Goligorsky
2878,Raynold Gideon
2879,Judith Farr
2880,Louise Carter
2881,Richard B. Sewall
2882,Emily Dickinson
2883,R.W. Franklin
2884,Sylvia Plath
2885,Karen V. Kukil
2886,Frieda Hughes
2887,Paul Alexander
2888,Frances McCullough
2889,Ronald Hayman
2890,Keri Hulme
2891,James Plath
2892,Jacquelyn Reinach
2893,Richard Hefter
2894,Oscar Hijuelos
2895,John Cheever
2896,Pelle Fritz-Crone
2897,Orhan Pamuk
2898,Maureen Freely
2899,عین له غریب
2900,Victoria Rowe Holbrook
2901,Rafael Carpintero
2902,Ian Jack
2903,Octavio Paz
2904,Eliot Weinberger
2905,Lysander Kemp
2906,Yara Milos
2907,Charles Tomlinson
2908,Monique Fong Wust
2909,G. Aroul
2910,Paul Blackburn
2911,Denise Levertov
2912,Muriel Rukeyser
2913,Mark Strand
2914,Helen Lane
2915,Anthony Minghella
2916,Penelope Fitzgerald
2917,Marilynne Robinson
2918,Hans Hermann
2919,Iris Menéndez
2920,Carol Shields
2921,Elisabeth Jean Wood
2922,Sid Fleischman
2923,Cynthia Voigt
2924,Mary B. Collins
2925,Andrew P. Trout
2926,Lou Priolo
2927,William Styron
2928,Robert L. Geneve
2929,Bebe Moore Campbell
2930,Anne Rice
2931,Stanley Crouch
2932,James  Wood
2933,Kelley Armstrong
2934,Don Webb
2935,Jack Williamson
2936,Albert Camus
2937,Stuart Gilbert
2938,Justin O Brien
2939,David Bellos
2940,Anthony Bower
2941,Herbert Read
2942,Jacqueline Levi-Valensi
2943,Arthur Goldhammer
2944,David Carroll
2945,Jacqueline Harpman
2946,Ros Schwartz
2947,Robert Polito
2948,Jim Thompson
2949,David Goodis
2950,Chester Himes
2951,Iain M. Banks
2952,Irene Bonhorst
2953,Alan MacGillivray
2954,Iain Banks
2955,Robert Faggen
2956,Tony Tanner
2957,John Dugdale
2958,Patricia Hall
2959,Paul Bowles
2960,Daniel Halpern
2961,Francine Prose
2962,Ann Major
2963,Paul Coughlin
2964,Laura Schlessinger
2965,Terry Pratchett
2966,Ludwig Wittgenstein
2967,G.E.M. Anscombe
2968,David Edmonds
2969,John Eidinow
2970,David Pears
2971,Brian McGuinness
2972,Bertrand Russell
2973,George Henrik von Wright
2974,Saul A. Kripke
2975,Ray Monk
2976,Allan Janik
2977,Stephen Toulmin
2978,Rush Rhees
2979,Eugene O Neill
2980,Carlos A. Schwantes
2981,Samuel Beckett
2982,Jonathan Croall
2983,Peter Hall
2984,Eugène Ionesco
2985,Donald M. Allen
2986,Charles Marowitz
2987,Donald   Watson
2988,Margaret Bertha Synge
2989,Luigi Pirandello
2990,Mark Musa
2991,Tom Stoppard
2992,Robert Rietty
2993,Julian Mitchell
2994,John Linstrum
2995,Sam Shepard
2996,Richard Gilman
2997,Robert Frost
2998,Noel Perrin
2999,Richard  Adams
3000,Jacqueline K. Ogburn
3001,Marjorie A. Priceman
3002,Louise Borden
3003,Allan Drummond
3004,Marguerite Yourcenar
3005,Grace Frick
3006,Nicholas A. Basbanes
3007,Fatih Özgüven
3008,Morton Dauwen Zabel
3009,Frederick R. Karl
3010,Susan Jeffers
3011,Edward Connery Lathem
3012,Thomas Bernhard
3013,Michael Hofmann
3014,Richard Poirier
3015,Mark   Richardson
3016,Jay Parini
3017,Tennessee Williams
3018,Arthur  Miller
3019,Sam Bass Warner
3020,Nicholas Grene
3021,Chet Green
3022,Mary Pope Osborne
3023,Derek Jacobi
3024,Charles H. Wilson
3025,Imogen Stubbs
3026,Susan Moller Okin
3027,Carroll John Daly
3028,Drew Bishop
3029,Jo Ann Ooiman Robinson
3030,Nathaniel Hawthorne
3031,Thomas E. Connolly
3032,Nina Baym
3033,Kathryn Harrison
3034,Karin Jacobson
3035,Clifton Fadiman
3036,Gary Handwerk
3037,Walter Kaufmann
3038,Peter Gay
3039,R.J. Hollingdale
3040,Michael Teitelbaum
3041,Ron Zalme
3042,Nancy Milford
3043,João Guimarães Rosa
3044,Ruth Ozeki
3045,Florence Mortimer
3046,Katherine Streeter
3047,Richard Russo
3048,Gus Russo
3049,Richard Ford
3050,Graydon Carter
3051,Tom Ford
3052,Anna Wintour
3053,Bridget Foley
3054,Steven Watts
3055,Jim Morrison
3056,Mary B. Morrison
3057,Louis-Ferdinand Céline
3058,Ralph Manheim
3059,William T. Vollmann
3060,Paul Robert Magocsi
3061,Nella Larsen
3062,Carla Kaplan
3063,Charles Larson
3064,Marita Golden
3065,Sonny Brewer
3066,Peter Sekirin
3067,Boris Pasternak
3068,B. Deutsch
3069,Marina Tsvetaeva
3070,Rainer Maria Rilke
3071,Thomas Wolfe
3072,Pat Conroy
3073,Howard Korder
3074,Travis Bogard
3075,Norman Mailer
3076,John Buffalo Mailer
3077,Lynda La Plante
3078,James Hamilton-Paterson
3079,Erin McCarthy
3080,Pete McCarthy
3081,Anna Brailovsky
3082,Joseph Frank
3083,Alan Myers
3084,W. Michael Kelley
3085,David Mamet
3086,Robert Creeley
3087,Mary Roach
3088,Iain Levison
3089,P.G. Wodehouse
3090,Gretchen Schields
3091,Charles Bowden
3092,Richard Brautigan
3093,Taylan Taftaf
3094,Eudora Welty
3095,Michael Kreyling
3096,Richard Bausch
3097,Anne Fadiman
3098,Noam Chomsky
3099,John Rajchman
3100,Barry Pateman
3101,Gilbert Achcar
3102,Stephan R. Shalom
3103,Arthur Naiman
3104,David Barsamian
3105,Sandy Niemann
3106,Donaldo Macedo
3107,C.P. Otero
3108,Shirley Rousseau Murphy
3109,Jean-Jacques Rousseau
3110,Patrick Coleman
3111,Angela Scholar
3112,Maurice Cranston
3113,James A. Michener
3114,Robert Vavra
3115,John Grogan
3116,Graham Handley
3117,Terry C. Johnston
3118,Margot Adler
3119,Scott O Dell
3120,Shirley Hazzard
3121,Charles R. Johnson
3122,Lydia Davis
3123,Elizabeth Dalton
3124,Elizabeth Mayne
3125,Ira Levin
3126,Otto Penzler
3127,Kate William
3128,William Hjortsberg
3129,Ridley Scott
3130,James Crumley
3131,Melissa M. Garcia
3132,Alice Kaplan
3133,Craig Raine
3134,Ha Jin
3135,Robert Mason
3136,Michael Morpurgo
3137,Michael Foreman
3138,Maryam Riess
3139,Marion Wiesel
3140,Carlos Castañeda
3141,Ronald Hingley
3142,Steve Blamires
3143,Sandy Leuthner
3144,Daphne du Maurier
3145,Sally Beauman
3146,Rebecca Goldstein
3147,Rebecca York
3148,John Barth
3149,David   West
3150,W. R. Johnson
3151,Horace Walpole
3152,E.F. Bleiler
3153,True Kelley
3154,Diane deGroat
3155,R.A. Foakes
3156,Barbara A. Mowat
3157,Paul Werstine
3158,Deborah Esch
3159,Jonathan Warren
3160,Anthony Curtis
3161,Peter G. Beidler
3162,Mary Berry
3163,Michael Clamp
3164,David L. Stevenson
3165,Samuel West
3166,F.H. Mares
3167,Mark Helprin
3168,Isak Dinesen
3169,Karen Blixen
3170,Troy Denning
3171,Neil Taylor
3172,Bob      Smith
3173,David Threlfall
3174,Don Warrington
3175,Anne-Marie Duff
3176,John   Bowe
3177,Michael Feast
3178,Adrian Lester
3179,Marvin Spevack
3180,Marga Munkelt
3181,James K. Lowers
3182,David Scott Kastan
3183,Lewis Carroll
3184,Jane Carruth
3185,Rene Cloke
3186,John Tenniel
3187,Lawrence Durrell
3188,Susan Dunn
3189,Gita May
3190,Robert N. Bellah
3191,Conor           Cruise O Brien
3192,Carl Hiaasen
3193,James W. Hall
3194,Edna Buchanan
3195,Les Standiford
3196,Paul Levine
3197,Brian Antoni
3198,Tananarive Due
3199,John Dufresne
3200,Vicki Hendricks
3201,Carolina Hospital
3202,Evelyn Mayerson
3203,Edward Asner
3204,Andrés Duany
3205,Elizabeth Plater-Zyberk
3206,Jeff Speck
3207,Don Colbert
3208,James Redfield
3209,Lou Diamond Phillips
3210,Donald Spoto
3211,Andrew Gross
3212,Maxine Paetro
3213,Michael Ledwidge
3214,Howard Roughan
3215,Michael Garland
3216,Howard Stern
3217,Lesley Glaister
3218,Kevin Smith
3219,Phil Hester
3220,Ande Parks
3221,Stephanie Spinner
3222,Linda Sunshine
3223,Diego Rivera
3224,Jean-Michel Basquiat
3225,Sara Jane Boyers
3226,Douglas R. Nickel
3227,Graeme Base
3228,Maxim Gorky
3229,Avrahm Yarmolinsky
3230,Moura Budberg
3231,Jane Heller
3232,Ruth Heller
3233,Zoë Heller
3234,Paul Crilley
3235,Malcolm Heath
3236,Igor Stravinsky
3237,George Seferis
3238,Arthur Knodel
3239,Ingolf Dahl
3240,C. Hassell Bullock
3241,John Milner
3242,Piet Mondrian
3243,Mark Rothko
3244,Miguel López-Remiro
3245,Lee Seldes
3246,Diane Waldman
3247,Henry M. Sayre
3248,Pindar
3249,William H. Race
3250,Cecil Maurice Bowra
3251,Daniel C. Snell
3252,Dawson William Turner
3253,Maehler
3254,Abraham Moore
3255,G.S. Conway
3256,Richard Stoneman
3257,Garth Nix
3258,Fred Chappell
3259,Mark Rudman
3260,Elaine Terranova
3261,Richard Elman
3262,Katharine Washburn
3263,George D. Economou
3264,Prima Publishing
3265,Joyce Meyer
3266,Brenda Joyce
3267,Miriam Toews
3268,Marilyn Herbert
3269,Dorothy Dunnett
3270,Stuart McLean
3271,David  Michaels
3272,Tom Clancy
3273,Raymond Benson
3274,Douglas E. Winter
3275,Kathleen Banks Freeman
3276,Hermann Alexander Diels
3277,Philip Ellis Wheelwright
3278,Geoffrey S. Kirk
3279,John Earle Raven
3280,Catherine Osborne
3281,Ted Honderich
3282,Anaximander
3283,Anaximenes
3284,Empedocles
3285,Gorgias of Leontini
3286,Heraclitus
3287,Parmenides
3288,Protagoras
3289,Pythagoras
3290,Thales
3291,Thrasymachus
3292,Zeno of Elea
3293,María Eugenia Ciocchini Suárez
3294,Catherine Thimmesh
3295,Melissa Sweet
3296,Stanley Coren
3297,Michael J. Gelb
3298,Jane Walmsley
3299,Terry Cole-Whittaker
3300,Jiddu Krishnamurti
3301,D. Rajagopal
3302,Pam Johnson-Bennett
3303,Giuliana DePandi
3304,Howard W. Stone
3305,James O. Duke
3306,Hirohiko Araki
3307,Ben Avery
3308,Mike S. Miller
3309,Mike Crowell
3310,Roy Dotrice
3311,Charles de Lint
3312,James W. Loewen
3313,Miguel Serrano
3314,Hilda Rosner
3315,Jelena Bojić
3316,Kyoko Hikawa
3317,Yuko Sawada
3318,Freeman Wong
3319,Takehiko Inoue
3320,CLAMP
3321,William Flanagan
3322,Anthony Gerard
3323,Yumi Hotta
3324,Yukari Umezawa
3325,Tetsuichiro Miyaki
3326,Pookie Rolf
3327,Alexis Kirsch
3328,E.R. Eddison
3329,Keith   Henderson
3330,Gerald Ravenscourt Hayes
3331,Frederick P. Brooks Jr.
3332,Junji Ito
3333,伊藤潤二
3334,Naomi Kokubo
3335,Yōko Kamio
3336,神尾葉子
3337,Lao Tzu
3338,J.P. Seaton
3339,Samuel Roukin
3340,Margot Paronis
3341,Mikhail Tal
3342,Iakov Damsky
3343,Kenneth P. Neat
3344,Hanon W. Russell
3345,Eiji Nonaka
3346,Brendan Frayne
3347,Fuyumi Ono
3348,小野 不由美
3349,Akihiro Yamada
3350,山田 章博
3351,Elye J. Alexander
3352,Alexander O. Smith
3353,Suzette Haden Elgin
3354,Hiroyuki Morioka
3355,Julie Powell
3356,Yasunari Kawabata
3357,Nancy Conrad
3358,Howard A. Klausner
3359,Buzz Aldrin
3360,Chie Shinohara
3361,Yayoi Ogawa
3362,小川 彌生
3363,Chieri Uegaki
3364,Stéphane Jorisch
3365,Suki Kim
3366,R. Scott Bakker
3367,Raymond E. Feist
3368,Roger Zelazny
3369,Scott Zrubeck
3370,Steven Brust
3371,Tamora Pierce
3372,Josepha Sherman
3373,Margaret Mahy
3374,Lesley McBain
3375,Bruce Rogers
3376,Pamela F. Service
3377,Jan Stirling
3378,Holly Black
3379,Doranna Durgin
3380,India Edghill
3381,Rosemary Edghill
3382,Esther M. Friesner
3383,Laura Anne Gilman
3384,Janis Ian
3385,Brett Hartinge
3386,Joyce Lankester Brisley
3387,Mandy Aftel
3388,Jackie French Koller
3389,Rebecca Guay
3390,Brett Booth
3391,Katherine Dunn
3392,Kenneth Lafreniere
3393,Sylvia Nasar
3394,Edward de Bono
3395,Sayadaw U. Pandita
3396,Kate Wheeler
3397,Swami Vivekananda
3398,Carlo Capararo
3399,Sergio Mancini
3400,Roberta Zuppet
3401,Juliet Marillier
3402,Andrew Solomon
3403,Frank Warren
3404,William Kalush
3405,Larry Sloman
3406,Melanie Rawn
3407,Kate Elliott
3408,Jennifer Roberson
3409,James Preller
3410,Jamie  Smith
3411,Lois Gladys Leppard
3412,Konrad Eisenbichler
3413,Konrad Lorenz
3414,Marjorie Kerr Wilson
3415,David S. Garnett
3416,David Ferring
3417,Mercedes Lackey
3418,Roberta Gellis
3419,Sarah A. Hoyt
3420,Fiona Patton
3421,Janni Lee Simner
3422,Judith Tarr
3423,Larry Dixon
3424,Michael Z. Williamson
3425,Nancy Asire
3426,Richard Lee Byers
3427,Brenda Cooper
3428,Stephanie D. Shaver
3429,Kate Paulk
3430,Michael Longcor
3431,Ben Ohlander
3432,Eric Flint
3433,Dave Freer
3434,Gary A. Braunbeck
3435,John Helfers
3436,Elisabeth Waters
3437,Lawrence Schimel
3438,Mark Shepherd
3439,John Yezeguielian
3440,Mel White
3441,Kristin Schwengel
3442,Philip M. Austin
3443,Tanith Lee
3444,C.E. Murphy
3445,Bruce Patton
3446,Douglas Stone
3447,Sheila Heen
3448,Alisa Freedman
3449,Howard Hibbett
3450,J. Martin Holman
3451,Lane Dunlop
3452,Yukio Mishima
3453,Michael Emmerich
3454,Richard Olney
3455,Lady Sarashina
3456,Ivan Morris
3457,Audrey Niffenegger
3458,Maureen Child
3459,Susan   Mallery
3460,Donna Tartt
3461,John Lawrence Peterson
3462,Tomie dePaola
3463,Richard Matheson
3464,Naomi Novik
3465,Dorothy L. Sayers
3466,Jill Paton Walsh
3467,Paul Belien
3468,Chiho Saito
3469,R.K. Narayan
3470,Junichi Satō
3471,Kaori Naruse
3472,Lennard Zinn
3473,Todd Telander
3474,Jon Kabat-Zinn
3475,June Casagrande
3476,Tomo Matsumoto
3477,Tomo Kimura
3478,Max Eilenberg
3479,Angela Barrett
3480,Teddy Slater
3481,Ron Dias
3482,Ric González
3483,Marianne Véron
3484,Mark Osteen
3485,Peter D. Kramer
3486,Rainer Funk
3487,Eiki Eiki
3488,Sashiko Sato
3489,Bambi Eloriaga
3490,Arien Mack
3491,Irvin Rock
3492,John M. Hull
3493,Oliver Sacks
3494,Paul De Man
3495,Wlad Godzich
3496,Ellis Weiner
3497,Barbara Davilman
3498,Gabi Payn
3499,Pearson Scott Foresman
3500,William S. Gray
3501,Chester Gould
3502,Ashley Wood
3503,Max Allan Collins
3504,Lawrence Sutin
3505,John Brunner
3506,Jayne Castle
3507,Susanna Clarke
3508,Ana María de la Fuente
3509,Lan Samantha Chang
3510,Rick Bass
3511,Richard Flanagan
3512,Mary Karr
3513,Celeste Bradley
3514,Matthew Kneale
3515,Halldór Laxness
3516,James Anderson Thompson
3517,Magnus Magnusson
3518,Philip Roughton
3519,Adam Haslett
3520,Alistair MacLeod
3521,Susanna Basso
3522,Ryū Murakami
3523,Stephen Snyder
3524,Bob Dylan
3525,Jonathan Cott
3526,Michael Gray
3527,Stephen Wright
3528,Victor Villaseñor
3529,Russ McDonald
3530,Rudolfo Anaya
3531,Tantoo Cardinal
3532,Patricia McHugh
3533,Kresley Cole
3534,Neil Cole
3535,Leonard Sweet
3536,Jack Coulehan
3537,Robert Coles
3538,George Ford
3539,Cole Porter
3540,Robert Kimball
3541,Michael Spring
3542,Steve Eddy
3543,Richard Reeves
3544,Carrie Vaughn
3545,Ken Mandelbaum
3546,O. Henry
3547,Bennett Cerf
3548,Van H. Cartmell
3549,Peggy Parish
3550,Lynn Sweat
3551,Michael Rabiger
3552,Bill Nichols
3553,Michael W. Dean
3554,Mark Mazower
3555,Leon Sciaky
3556,Peter Sciaky
3557,Colin Wilson
3558,Mike Carey
3559,Glenn Fabry
3560,Herman Wouk
3561,Gaston Leroux
3562,Terry Hale
3563,Alex Austin
3564,Francesca Lia Block
3565,Thich Nhat Hanh
3566,Arnold Kotler
3567,Mikal Gilmore
3568,Adam Woog
3569,Legs McNeil
3570,Gillian McCain
3571,Ian Glasper
3572,David Weisman
3573,Melissa Painter
3574,Jean Stein
3575,George Plimpton
3576,James Fenimore Cooper
3577,Blake Nevius
3578,Rudolph F. Rau
3579,Eike Schönfeld
3580,Donald J. Sobol
3581,Leonard W. Shortall
3582,Warren Chang
3583,Gail Owens
